Date,Open,High,Low,Close,period,rolling_volatility,volatility_regime,ma_20,ma_50,trend_ma,trend_regime,trend_volatility_regime,return_t,forward_return_1,forward_return_3,forward_return_5,forward_return_10,return_bucket
2012-10-15,5674.25,5693.7001953125,5651.0498046875,5687.25,development,0.16114826673204502,medium,5674.077465820313,5465.077001953125,5674.077465820313,uptrend,uptrend_medium,0.001973237673716488,-0.010095361867353936,0.0022960069812167916,0.002024292710637754,-0.015055366810414195,return > 0%
2012-10-16,5705.60009765625,5714.0,5635.60009765625,5648.0,development,0.13717342243822991,low,5677.594970703125,5473.457001953125,5677.594970703125,downtrend,downtrend_low,-0.006901402259440026,-0.003670081022661753,0.0005544528858150155,0.0018129947563763071,-0.00634565354404204,-1% < return <= 0%
2012-10-17,5681.10009765625,5684.35009765625,5633.89990234375,5660.25,development,0.13596988375540037,low,5680.107470703125,5481.852001953125,5680.107470703125,downtrend,downtrend_low,0.0021689093484418276,0.007647241928814719,0.007374076982097799,0.005286064354736109,0.003946996880499265,return > 0%
2012-10-18,5675.2998046875,5722.5,5650.5498046875,5718.7001953125,development,0.14003231942613867,low,5686.039990234375,5491.671005859375,5686.039990234375,uptrend,uptrend_low,0.010326433516629097,-0.0033401373485298924,-0.002086494266699712,-0.006610156983202109,0.00015787187344762366,return > 0%
2012-10-19,5703.2998046875,5711.7001953125,5660.0,5684.25,development,0.13834059168776786,low,5692.539990234375,5501.042001953125,5692.539990234375,downtrend,downtrend_low,-0.00602413033310234,0.00874264306474104,0.006651793771907055,-0.012298008700600382,0.01002184411546403,-1% < return <= 0%
2012-10-22,5667.60009765625,5721.5498046875,5658.0498046875,5717.14990234375,development,0.10902299922339281,low,5693.839990234375,5509.73400390625,5693.839990234375,uptrend,uptrend_low,0.005787905588907849,-0.004242737119020568,-0.008756625325665346,-0.016787191075489982,0.0077769275711363495,return > 0%
2012-10-23,5715.64990234375,5720.7998046875,5681.4501953125,5691.39990234375,development,0.10940441759255938,low,5694.92998046875,5516.827998046875,5694.92998046875,downtrend,downtrend_low,-0.004503992450756611,0.0029004360438917853,-0.01597874867539717,-0.007690550116379646,0.008780445265685222,-1% < return <= 0%
2012-10-25,5688.7998046875,5718.75,5685.7001953125,5705.2998046875,development,0.1096783871438001,low,5696.499975585937,5524.173994140625,5696.499975585937,uptrend,uptrend_low,0.0024422642200956357,7.058926956915457e-05,-0.008031490226532045,0.005736778733237191,0.003715632980616723,return > 0%
2012-10-29,5665.2001953125,5698.2998046875,5645.10009765625,5665.60009765625,development,0.11247100224312162,low,5696.607470703125,5531.0269921875,5696.607470703125,downtrend,downtrend_low,-0.006958391038211942,-0.01033355331677921,-0.0019978064960003428,0.008459536066566464,0.004835290811928905,-1% < return <= 0%
2012-10-30,5656.35009765625,5689.89990234375,5589.89990234375,5597.89990234375,development,0.12005897502992385,low,5694.0274658203125,5536.5769921875,5694.0274658203125,downtrend,downtrend_low,-0.01194934237248868,0.004100628992272259,0.018037288660829986,0.02280786212422381,0.006119622995488516,-2% < return <= -1%
2012-10-31,5596.75,5624.39990234375,5583.0498046875,5619.7001953125,development,0.11544301561553444,low,5689.847485351563,5542.012998046875,5689.847485351563,downtrend,downtrend_low,0.0038943699153359823,0.006274625242830734,0.016818648629429278,0.02678324685766076,-0.0063816844203568035,return > 0%
2012-11-01,5609.85009765625,5649.75,5601.9501953125,5645.0498046875,development,0.11632188358255788,low,5686.159985351563,5547.3069921875,5686.159985351563,downtrend,downtrend_low,0.0045108472861496995,0.00023701100408235476,0.004924171479390171,0.007443345583902028,-0.021935132702589732,return > 0%
2012-11-02,5696.35009765625,5711.2998046875,5682.5498046875,5697.7001953125,development,0.1212682199908889,low,5684.482495117188,5554.0019921875,5684.482495117188,uptrend,uptrend_low,0.009326824819380741,0.0019585970626532223,0.011777570066845877,-0.0011944045671093972,-0.021341812239190405,return > 0%
2012-11-05,5693.0498046875,5709.2001953125,5679.5,5704.2001953125,development,0.11545444952789909,low,5680.3125,5560.76,5680.3125,uptrend,uptrend_low,0.0011408111654149788,0.005321263091242701,0.007841432636937373,-0.0018264347597315433,-0.013926747266243322,return > 0%
2012-11-06,5694.10009765625,5730.7998046875,5693.64990234375,5724.39990234375,development,0.11385960656948373,low,5679.184985351562,5566.827998046875,5679.184985351562,uptrend,uptrend_low,0.003541198825358416,0.007257020825255589,-0.005656995961215827,-0.015318451397248856,-0.015886772305250818,return > 0%
2012-11-07,5718.60009765625,5777.2998046875,5711.39990234375,5760.10009765625,development,0.10636813463251256,low,5683.389990234375,5573.772998046875,5683.389990234375,uptrend,uptrend_low,0.0062364956888989465,0.0052110702399719155,-0.004431565017954053,-0.023638149467945402,-0.014433333743869348,return > 0%
2012-11-08,5709.0,5744.5,5693.9501953125,5738.75,development,0.1062287594247596,low,5685.097485351563,5580.24099609375,5685.097485351563,uptrend,uptrend_low,-0.0037065497637683853,-0.007825739716985858,-0.017466122725231403,-0.027865539353920887,-0.01661115557053916,-1% < return <= 0%
2012-11-09,5731.10009765625,5751.7001953125,5677.75,5686.25,development,0.10617418718238848,low,5686.802490234375,5586.2319921875,5686.802490234375,downtrend,downtrend_low,-0.009148333696362476,-0.0008350253297311205,-0.02011099450589726,-0.02055048152154526,0.006855997444108253,-1% < return <= 0%
2012-11-12,5688.4501953125,5718.89990234375,5665.75,5683.7001953125,development,0.09997880113099263,low,5685.585009765625,5592.90099609375,5685.585009765625,downtrend,downtrend_low,-0.00044841586062871475,-0.0034245838438005105,-0.013972620093974042,-0.006291697391192841,0.030909571853998008,-1% < return <= 0%
2012-11-15,5650.35009765625,5651.64990234375,5603.5498046875,5631.0,development,0.10339888407222457,low,5683.33251953125,5599.765,5683.33251953125,downtrend,downtrend_low,-0.009272163115845444,-0.009022543337045885,-0.00946700359995456,0.0005244978336902406,0.04534388810712886,-1% < return <= 0%
2012-11-16,5624.7998046875,5650.14990234375,5559.7998046875,5574.0498046875,development,0.10852741158700917,low,5677.672509765625,5604.945,5677.672509765625,downtrend,downtrend_low,-0.010113691229355348,-0.001057842065221526,0.00672368373822807,0.008839455416636444,0.05265099616452362,-2% < return <= -1%
2012-11-19,5577.2998046875,5592.75,5549.25,5571.39990234375,development,0.10625241177897381,low,5673.842504882812,5611.202998046875,5673.842504882812,downtrend,downtrend_low,-0.00047539983254574203,-0.005932415279523817,0.004094739529020508,0.005548832918214064,0.050751178494297555,-1% < return <= 0%
2012-11-20,5604.7998046875,5613.7001953125,5548.35009765625,5571.5498046875,development,0.1057666288574802,low,5669.407495117188,5617.558994140625,5669.407495117188,downtrend,downtrend_low,2.6905687327660743e-05,0.005785903213166188,0.007899704013658804,0.02596510439991051,0.05696372592924326,return > 0%
2012-11-21,5582.5,5620.2001953125,5561.39990234375,5614.7998046875,development,0.10254204462065829,low,5664.212475585938,5624.374990234375,5664.212475585938,downtrend,downtrend_low,0.007762651598952397,-0.00015103180924225246,0.0012969130087141512,0.03489320593686007,0.053707813566889806,return > 0%
2012-11-22,5628.60009765625,5643.35009765625,5608.0,5627.75,development,0.10127285846355784,low,5661.387475585938,5632.415986328125,5661.387475585938,downtrend,downtrend_low,0.002306439367916191,-0.0015704331241559455,0.016325226345984767,0.04336830135541603,0.04825696219575404,return > 0%
2012-11-23,5635.4501953125,5637.75,5593.5498046875,5626.60009765625,development,0.0985511361075894,low,5656.8599853515625,5640.179990234375,5656.8599853515625,downtrend,downtrend_low,-0.00020432719004037647,-0.0022571765325214432,0.03121986681863187,0.03935458858523222,0.04607295628146768,-1% < return <= 0%
2012-11-26,5648.64990234375,5649.2001953125,5623.4501953125,5635.89990234375,development,0.09788608929486596,low,5654.084985351563,5646.055986328125,5654.084985351563,downtrend,downtrend_low,0.001652828444547394,0.012185242610674107,0.03911815810837682,0.040779358487231576,0.042467050399841,return > 0%
2012-11-27,5658.5,5733.2001953125,5658.0,5727.4501953125,development,0.11423106664419765,low,5655.1925048828125,5653.335986328125,5655.1925048828125,uptrend,uptrend_low,0.016244130405985047,0.015392089821889332,0.02340195503151743,0.028552965835889843,0.02637401285343932,return > 0%
2012-11-29,5736.7001953125,5833.5,5736.10009765625,5825.0,development,0.12543289000404578,low,5663.1625,5662.035986328125,5663.1625,uptrend,uptrend_low,0.0170319778192638,0.007513724752613138,0.009124400274160394,0.016261121032171033,0.0026559287183001157,return > 0%
2012-11-30,5836.0,5885.25,5827.85009765625,5879.85009765625,development,0.1179377369219293,low,5677.260009765625,5671.01298828125,5677.260009765625,uptrend,uptrend_low,0.009416325777896972,-0.0012418329753752788,0.003785140135244225,0.004958942260664401,0.00022967680113139544,return > 0%
2012-12-03,5878.25,5899.14990234375,5854.60009765625,5870.9501953125,development,0.11864147343503503,low,5689.822509765625,5679.724990234375,5689.822509765625,uptrend,uptrend_low,-0.001513627421776853,0.003826650995413683,0.010925905057308283,0.007175990157805012,-0.0015169943819522969,-1% < return <= 0%
2012-12-04,5866.7998046875,5894.9501953125,5859.0,5889.25,development,0.11838674183883863,low,5702.03251953125,5685.9569921875,5702.03251953125,uptrend,uptrend_low,0.00311700901535672,-0.001032759549553841,0.00013540864021210908,-0.00132060624382635,-0.0016592105114139333,return > 0%
2012-12-05,5906.60009765625,5917.7998046875,5891.35009765625,5900.5,development,0.11530735638780115,low,5712.172509765625,5691.7669921875,5712.172509765625,uptrend,uptrend_low,0.001910260219892157,0.000776217506345489,-0.0029360482792293308,-0.006462684297072863,0.0005568893031937527,return > 0%
2012-12-06,5926.2998046875,5942.5498046875,5838.89990234375,5930.89990234375,development,0.11589227880674986,low,5723.507495117187,5698.383994140625,5723.507495117187,uptrend,uptrend_low,0.005152089203245502,-0.0044826588567997705,-0.005931950676188014,-0.01390293225480288,-0.0029659753380940623,return > 0%
2012-12-07,5934.0,5949.85009765625,5888.64990234375,5907.39990234375,development,0.1175961410447432,low,5732.657495117188,5705.4469921875,5732.657495117188,uptrend,uptrend_low,-0.0039622992103969246,-0.0012085602014514363,-0.004741306380699362,-0.006161156216495933,-0.011553251177981005,-1% < return <= 0%
2012-12-10,5916.0498046875,5919.9501953125,5888.10009765625,5908.89990234375,development,0.11637923974743744,low,5740.097485351563,5709.8019921875,5740.097485351563,uptrend,uptrend_low,0.0002539188178889429,-0.004220264158862563,-0.01220497097661688,-0.01112459983735492,-0.011487526069610343,return > 0%
2012-12-11,5923.7998046875,5965.14990234375,5865.4501953125,5898.7998046875,development,0.11545156989820361,low,5748.0999755859375,5714.385986328125,5748.0999755859375,uptrend,uptrend_low,-0.001709302547542535,-0.005035622304069065,-0.0064550522646933395,-0.0035486161568638597,-0.002061527499052418,-1% < return <= 0%
2012-12-12,5917.7998046875,5924.60009765625,5874.25,5888.0,development,0.1093434199799646,low,5758.187475585937,5718.66798828125,5758.187475585937,uptrend,uptrend_low,-0.001830847807196001,-0.008279186293649654,-0.007194521445322732,0.004957332957516991,-0.005126814426150039,-1% < return <= 0%
2012-12-13,5900.35009765625,5907.4501953125,5841.35009765625,5851.5,development,0.11274148829227909,low,5766.577465820313,5722.428984375,5766.577465820313,uptrend,uptrend_low,-0.006199048913043459,0.00559274074444005,0.008534420492430028,0.011886640982538665,0.010509876402684304,-1% < return <= 0%
2012-12-14,5846.89990234375,5886.10009765625,5839.14990234375,5879.60009765625,development,0.10579433024572836,low,5779.007470703125,5727.030986328125,5779.007470703125,uptrend,uptrend_low,0.004802204162394297,-0.00044366481635527144,0.011790819495990146,-0.002184080656513987,0.00761028882454573,return > 0%
2012-12-17,5860.5,5886.0498046875,5850.14990234375,5857.89990234375,development,0.09806682330607812,low,5793.199975585938,5730.12298828125,5793.199975585938,uptrend,uptrend_low,-0.0036907604177280895,0.003949827473018974,0.007286809448361797,-0.0030390386406069503,0.020370794802917258,-1% < return <= 0%
2012-12-18,5873.60009765625,5905.7998046875,5823.14990234375,5896.7998046875,development,0.0984511671214198,low,5809.469970703125,5733.68298828125,5809.469970703125,uptrend,uptrend_low,0.006640588434805084,0.002078700315134574,-0.011762055611896693,-0.0019772036938168203,0.01558146424142004,return > 0%
2012-12-19,5917.2998046875,5939.39990234375,5910.7998046875,5929.60009765625,development,0.09829884906839705,low,5827.372485351562,5737.649990234375,5827.372485351562,uptrend,uptrend_low,0.00556238876257531,-0.0030416116699416573,-0.013261581565662706,-0.010843480952469453,0.013767022106914384,return > 0%
2012-12-20,5934.4501953125,5937.60009765625,5881.4501953125,5916.39990234375,development,0.09845931746998055,low,5842.452490234375,5740.225986328125,5842.452490234375,uptrend,uptrend_low,-0.002226152707619833,-0.006844396176545531,0.0029891470204228554,0.003456198650857667,0.017051613849142333,-1% < return <= 0%
2012-12-21,5888.0,5888.0,5841.64990234375,5847.7001953125,development,0.11071292962457652,low,5853.45,5742.240986328125,5853.45,downtrend,downtrend_low,-0.011611741627545302,-0.0022576248083149286,0.00018744209511845078,0.006150979324629491,0.02261035871741357,-2% < return <= -1%
2012-12-24,5869.0,5871.89990234375,5844.7001953125,5855.75,development,0.11044838255609336,low,5864.907495117188,5745.835986328125,5864.907495117188,downtrend,downtrend_low,0.001376576161334686,0.006930988497777735,0.007399875684952484,0.02187568528545092,0.018167213895978085,return > 0%
2012-12-26,5864.9501953125,5917.2998046875,5859.5498046875,5905.60009765625,development,0.11280453094477534,low,5878.392504882812,5749.855986328125,5878.392504882812,uptrend,uptrend_low,0.008513016719677191,-0.010134581578503221,-0.0042325885854730405,0.013372196903265188,0.0064837114709284105,return > 0%
2012-12-27,5930.2001953125,5930.7998046875,5864.7001953125,5870.10009765625,development,0.10378529885820485,low,5885.525,5754.214990234375,5885.525,downtrend,downtrend_low,-0.006011243466026217,0.003601096568657036,0.01802231969904655,0.02191213102092804,0.01089659740415505,-1% < return <= 0%
2012-12-28,5887.14990234375,5915.75,5879.5,5908.35009765625,development,0.0881061454070667,low,5889.6925048828125,5758.22099609375,5889.6925048828125,uptrend,uptrend_low,0.006516072871614487,0.0006608659619526946,0.01835216584814825,0.01477660546078674,0.020817732886368345,return > 0%
2012-12-31,5901.2001953125,5919.0,5897.14990234375,5905.10009765625,development,0.08195467905314488,low,5890.955004882812,5762.802001953125,5890.955004882812,uptrend,uptrend_low,-0.0005500689610944409,0.001780146118729009,0.005607896924389788,0.003192608120962781,0.012369203823098696,-1% < return <= 0%
2013-01-02,5982.60009765625,6006.0498046875,5982.0,5993.25,development,0.09676503991565526,low,5897.069995117187,5768.922001953125,5897.069995117187,uptrend,uptrend_low,0.014927757512313233,-0.0010472098294546095,-0.004554656609816021,-0.007363909392892665,-0.002318844955641719,return > 0%
2013-01-03,6015.7998046875,6017.0,5986.5498046875,6009.5,development,0.0966607212000993,low,5903.082495117187,5776.152001953125,5903.082495117187,uptrend,uptrend_low,0.0027113836399281777,0.0006985598507660562,-0.0017049376104266711,-0.0072023705390159565,0.004532639013085538,return > 0%
2013-01-04,6011.9501953125,6020.75,5981.5498046875,6016.14990234375,development,0.09660559241959056,low,5908.864990234375,5783.27,5908.864990234375,uptrend,uptrend_low,0.0011065649960479984,-0.008895840200712435,-0.01169284170131979,-0.015036054901750973,0.0036824640830857014,return > 0%
2013-01-07,6042.14990234375,6042.14990234375,5977.14990234375,5988.39990234375,development,0.09723987834543119,low,5911.739990234375,5788.663994140625,5911.739990234375,uptrend,uptrend_low,-0.004612584535034436,0.003050079703896813,-0.002473538257299235,0.006785317509086397,0.01652050341330491,-1% < return <= 0%
2013-01-08,5983.4501953125,6007.0498046875,5964.39990234375,6001.7001953125,development,0.09594463423331635,low,5916.455004882812,5795.012998046875,5916.455004882812,uptrend,uptrend_low,0.0022210094826073945,-0.005777395721771272,-0.009140619499804048,0.008391312427961317,0.00704268977256417,return > 0%
2013-01-09,6006.2001953125,6020.10009765625,5958.4501953125,5971.5,development,0.09815966194667516,low,5919.585009765625,5800.1,5919.585009765625,uptrend,uptrend_low,-0.005031940005281732,-0.005025989085381877,0.004209175305411872,0.0005084838747855258,0.009251850671301298,-1% < return <= 0%
2013-01-10,5998.7998046875,6005.14990234375,5947.2998046875,5968.64990234375,development,0.09788138424387009,low,5923.0775146484375,5805.645,5923.0775146484375,uptrend,uptrend_low,-0.00047728337205898974,-0.01016234758975898,0.007351506225537374,0.004457503393662021,0.001155976885335086,-1% < return <= 0%
2013-01-11,6012.39990234375,6018.85009765625,5940.60009765625,5951.2998046875,development,0.09831038338639979,low,5926.242504882813,5810.565,5926.242504882813,uptrend,uptrend_low,-0.0029068713930493484,0.009527015604346323,0.00580672697573803,0.0162889971594391,0.01800672065865272,-1% < return <= 0%
2013-01-14,5967.2001953125,6036.89990234375,5962.14990234375,6024.0498046875,development,0.10315934702180954,low,5934.8699951171875,5817.733994140625,5934.8699951171875,uptrend,uptrend_low,0.01222422031951731,0.0031054099881144825,0.00022360569315460488,0.007361843423125736,0.006119679427879943,return > 0%
2013-01-15,6037.85009765625,6068.5,6018.60009765625,6056.60009765625,development,0.1034382813847592,low,5943.719995117188,5826.907998046875,5943.719995117188,uptrend,uptrend_low,0.005403390414106646,-0.007794660661886277,0.002545859207100376,-8.265829062659158e-05,0.00014876877893033047,return > 0%
2013-01-16,6049.0,6055.9501953125,5992.0498046875,6001.85009765625,development,0.10861440291436081,low,5950.917504882813,5834.55099609375,5950.917504882813,uptrend,uptrend_low,-0.00903972511263984,0.006323715111435035,0.013505487138096184,0.008839792491147636,0.009081441366382004,-1% < return <= 0%
2013-01-17,6001.25,6053.2001953125,5988.10009765625,6039.2001953125,development,0.10834869670593822,low,5958.037524414062,5842.43400390625,5958.037524414062,uptrend,uptrend_low,0.0062230973863934835,0.0007508114250647235,-0.0018729997398185816,-0.006683333638180966,-0.004142032765126924,return > 0%
2013-01-18,6059.85009765625,6083.39990234375,6048.2998046875,6064.39990234375,development,0.10771975922433703,low,5964.777514648437,5849.767998046875,5964.777514648437,uptrend,uptrend_low,0.0041726894648748125,-0.0005669301749989808,-0.0051678421414780296,-0.0018239490048473916,-0.01427105905701842,return > 0%
2013-01-21,6085.75,6094.35009765625,6065.10009765625,6082.2998046875,development,0.10713604815838756,low,5973.072509765625,5857.329990234375,5973.072509765625,uptrend,uptrend_low,0.002951636210011932,-0.005205447703114929,-0.009999721333196598,-0.0008799285777786325,-0.015279212492432026,return > 0%
2013-01-22,6080.14990234375,6101.2998046875,6040.5,6048.5,development,0.09924412160033425,low,5983.1125,5863.8119921875,5983.1125,uptrend,uptrend_low,-0.00555707639755787,0.0002395081668735699,0.003601576833356823,-0.00048740597650720474,-0.0158520686559962,-1% < return <= 0%
2013-01-23,6052.85009765625,6069.7998046875,6021.14990234375,6054.2998046875,development,0.09927369457944367,low,5993.039990234375,5869.695986328125,5993.039990234375,uptrend,uptrend_low,0.0009588831425146882,-0.004440821803595951,0.004730179029991843,0.0015794721277841983,-0.014389202671034496,return > 0%
2013-01-24,6046.2001953125,6065.2998046875,6007.85009765625,6019.35009765625,development,0.09919703301469292,low,5998.727490234375,5875.30798828125,5998.727490234375,uptrend,uptrend_low,-0.005772708349228162,0.008324326059216514,0.0042161013102746114,0.0017013860071375397,-0.014225279328159979,-1% < return <= 0%
2013-01-25,6024.5,6080.5498046875,6014.4501953125,6074.64990234375,development,0.09967355998861659,low,6008.95498046875,5883.075986328125,6008.95498046875,uptrend,uptrend_low,0.009187005871120979,-0.0012002914867453862,-0.0043324011826776365,-0.013679517596982937,-0.02936487311760516,return > 0%
2013-01-28,6082.10009765625,6088.39990234375,6061.39990234375,6074.7998046875,development,0.09819424734169326,low,6017.2774658203125,5890.897978515625,6017.2774658203125,uptrend,uptrend_low,2.467670502159791e-05,-0.0024403997711526237,-0.004938446147040976,-0.01277065523739529,-0.027511681086100692,return > 0%
2013-01-29,6064.7001953125,6111.7998046875,6042.4501953125,6049.89990234375,development,0.0999256803525858,low,6024.5174560546875,5899.2759765625,6024.5174560546875,uptrend,uptrend_low,-0.004098884431473215,-0.0015251442704039553,-0.010898614617683378,-0.017823594007625676,-0.023495465787304215,-1% < return <= 0%
2013-01-30,6065.0,6071.9501953125,6044.14990234375,6055.75,development,0.08584021429028878,low,6027.6424560546875,5908.90998046875,6027.6424560546875,uptrend,uptrend_low,0.0009669742889437671,-0.0018029331039371987,-0.0096598220682792,-0.014299489455672165,-0.018641454409650704,return > 0%
2013-01-31,6045.64990234375,6058.0498046875,6025.14990234375,6034.75,development,0.08655940731448107,low,6028.904956054687,5918.176982421875,6028.904956054687,uptrend,uptrend_low,-0.003467778557569301,-0.006960873970021986,-0.013913422599307168,-0.016909656150495,-0.023837309586120625,-1% < return <= 0%
2013-02-01,6040.9501953125,6052.9501953125,5983.2001953125,5998.89990234375,development,0.08918101798309847,low,6028.042456054687,5926.723984375,6028.042456054687,downtrend,downtrend_low,-0.005940610241724986,-0.006298578318115422,-0.010953992873356633,-0.02019853139604899,-0.02287065798675969,-1% < return <= 0%
2013-02-04,6025.2001953125,6038.5,5981.25,5987.25,development,0.08789464395821492,low,6027.9849609375,5934.17298828125,6027.9849609375,downtrend,downtrend_low,-0.0019420064567502449,0.0014625780480801431,-0.0015803756289857196,-0.008464761777172258,-0.008405904031172806,-1% < return <= 0%
2013-02-05,5948.2001953125,5970.35009765625,5946.89990234375,5956.89990234375,development,0.08925560466078444,low,6025.744946289063,5940.755986328125,6025.744946289063,downtrend,downtrend_low,-0.00506912149254668,-0.004817863965061897,-0.014119756422418805,-0.010946770121415317,-0.008074349905565548,-1% < return <= 0%
2013-02-06,5988.0498046875,5990.89990234375,5953.14990234375,5959.2001953125,development,0.08754954526277216,low,6025.129956054688,5947.40798828125,6025.129956054688,downtrend,downtrend_low,0.0003861560554081489,0.0003957936641758586,-0.0065022187311079005,-0.0005895779270183032,0.001111709718412346,return > 0%
2013-02-07,5936.4501953125,5978.5,5927.60009765625,5938.7998046875,development,0.08834393785588585,low,6023.637451171875,5953.465986328125,6023.637451171875,downtrend,downtrend_low,-0.0034233437300943415,-0.0043177037382737815,-0.00111317021934898,-0.005422391562668771,-0.012961511256426306,-1% < return <= 0%
2013-02-08,5929.10009765625,5953.7001953125,5883.64990234375,5903.5,development,0.0902000180640428,low,6021.2474609375,5956.986982421875,6021.2474609375,downtrend,downtrend_low,-0.005943929051058117,-0.0037499189641397868,0.0021791017053243156,-0.005515139808097147,-0.011781995473209017,-1% < return <= 0%
2013-02-11,5920.0498046875,5924.14990234375,5879.10009765625,5897.85009765625,development,0.0769118574472078,low,6014.937475585937,5958.443984375,6014.937475585937,downtrend,downtrend_low,-0.0009570428294656264,0.004775743190914783,0.00044111693624770965,0.0006531844210917459,-0.0067183144876304945,-1% < return <= 0%
2013-02-12,5894.35009765625,5927.64990234375,5886.4501953125,5922.5,development,0.07566302544938489,low,6008.232470703125,5959.296982421875,6008.232470703125,downtrend,downtrend_low,0.004179472508727411,-0.001716212311459242,-0.009380547506973369,-0.0005804509541126324,-0.030589806361068783,return > 0%
2013-02-13,5943.14990234375,5969.5,5922.9501953125,5932.9501953125,development,0.07016072568411932,low,6004.7874755859375,5960.536982421875,6004.7874755859375,downtrend,downtrend_low,0.0017644905550864287,-0.006109687657031904,-0.0058990087723066464,0.0016600837744833452,-0.02297247496830357,return > 0%
2013-02-14,5933.2001953125,5940.2001953125,5884.5498046875,5896.9501953125,development,0.0679108789516825,low,5997.674975585937,5960.690986328125,5997.674975585937,downtrend,downtrend_low,-0.006067807551872417,0.0029727180726650815,0.011882553970508969,-0.0030153910550441143,-0.030136608444525703,-1% < return <= 0%
2013-02-15,5869.9501953125,5899.9501953125,5853.89990234375,5887.39990234375,development,0.06489856066666908,low,5988.824975585938,5960.428984375,5988.824975585938,downtrend,downtrend_low,-0.0016195308850228685,0.0016218136800676408,0.009238094171993172,-0.006512545030226025,-0.02869073723741089,-1% < return <= 0%
2013-02-18,5888.64990234375,5911.0,5878.4501953125,5898.2001953125,development,0.06400357078555949,low,5979.6199951171875,5959.774990234375,5979.6199951171875,downtrend,downtrend_low,0.0018344758548591855,0.00669468809403817,-0.008126875991529059,-0.0077031615551974575,-0.03418531382591794,return > 0%
2013-02-19,5900.2001953125,5947.5498046875,5883.14990234375,5939.7001953125,development,0.06891082474840193,low,5974.180004882813,5960.42099609375,5974.180004882813,downtrend,downtrend_low,0.007036044662061647,-0.0038968876457956547,-0.01944253621128178,-0.03435122500385057,-0.03051301655080596,return > 0%
2013-02-20,5966.2998046875,5971.0,5937.5498046875,5943.0498046875,development,0.06878379986194698,low,5968.617504882813,5961.103994140625,5968.617504882813,downtrend,downtrend_low,0.0005639357652500454,-0.009712910797132879,-0.009289873892864065,-0.019078964382523544,-0.015406971003712022,return > 0%
2013-02-21,5909.64990234375,5921.14990234375,5844.39990234375,5852.25,development,0.08422481387893997,low,5960.2625,5960.172998046875,5960.2625,downtrend,downtrend_low,-0.015278317980085387,0.002115401632736713,-0.013121060491018688,-0.024820422541690368,0.004342210626488985,-2% < return <= -1%
2013-02-22,5837.9501953125,5873.7998046875,5835.7998046875,5850.2998046875,development,0.07459164155485591,low,5949.044995117188,5959.418994140625,5949.044995117188,downtrend,downtrend_low,-0.0003332385514118741,-0.002691367114351695,-0.012545656675111094,-0.025695993457810373,0.012801252544522246,-1% < return <= 0%
2013-02-25,5870.5498046875,5878.39990234375,5825.0,5854.75,development,0.07488467576740848,low,5938.042504882813,5959.483994140625,5938.042504882813,downtrend,downtrend_low,0.0007606781636959603,-0.013180156827415357,-0.024878818296275362,-0.023945293897935205,0.01782201950047324,return > 0%
2013-02-26,5838.2998046875,5838.85009765625,5748.60009765625,5761.35009765625,development,0.08994929653203601,low,5923.615014648438,5957.118994140625,5923.615014648438,downtrend,downtrend_low,-0.01595284211003889,0.002074366056902477,-0.011270671598800575,-0.00011234461351472547,0.02233404164178454,-2% < return <= -1%
2013-02-27,5784.89990234375,5818.2001953125,5749.7001953125,5796.89990234375,development,0.09434106935630371,low,5910.672509765625,5955.898994140625,5910.672509765625,downtrend,downtrend_low,0.006170394800684376,-0.024218685989637945,-0.02328452961895844,-0.002699529465385875,0.002888084769376187,return > 0%
2013-02-28,5834.35009765625,5849.89990234375,5671.89990234375,5693.0498046875,development,0.10967821455268219,low,5893.5875,5951.823994140625,5893.5875,downtrend,downtrend_low,-0.017914764685562745,0.0030250154598772117,0.014344676741717244,0.02820710464200471,0.03621250391099351,-2% < return <= -1%
2013-03-01,5702.4501953125,5739.4501953125,5679.89990234375,5719.7001953125,development,0.11220784843850984,low,5879.627514648438,5947.62599609375,5879.627514648438,downtrend,downtrend_low,0.004681215084936907,-0.0010868573457365471,0.01996597515104126,0.042245865996258125,0.02943185383899971,return > 0%
2013-03-04,5704.7001953125,5712.0,5663.60009765625,5698.5,development,0.1122962253628421,low,5865.190014648438,5943.267998046875,5865.190014648438,downtrend,downtrend_low,-0.0037065221232879253,0.010799535614678168,0.024613514240871215,0.03842757819436837,0.019711801909590987,-1% < return <= 0%
2013-03-05,5722.4501953125,5790.10009765625,5722.39990234375,5784.25,development,0.12770657665952026,medium,5856.55751953125,5941.998994140625,5856.55751953125,downtrend,downtrend_medium,0.01504781960164947,0.00037827442222693186,0.022230296255360216,0.016797365544472198,-0.012112252976770321,return > 0%
2013-03-06,5816.39990234375,5828.7001953125,5795.0498046875,5818.60009765625,development,0.1302542921593742,medium,5849.527514648437,5941.25599609375,5849.527514648437,downtrend,downtrend_medium,0.005938556883995361,0.010687260111932773,0.024313567255183077,0.008601587972522973,-0.018426888101417238,return > 0%
2013-03-07,5801.2998046875,5878.0,5801.2998046875,5863.2998046875,development,0.13361781954026522,medium,5845.752514648438,5940.409990234375,5845.752514648438,uptrend,uptrend_medium,0.007682209858219213,0.010546224537260729,0.005175392115083222,0.004300101703650361,-0.03822455551853299,return > 0%
